TF_ID	Gene_ID	Family
Traes_5BL_FBC7AF288.1	Traes_5BL_FBC7AF288	ERF
Traes_5BS_80C46D9C4.2	Traes_5BS_80C46D9C4	ERF
Traes_5DL_26F3B188A.2	Traes_5DL_26F3B188A	ERF
Traes_5DL_41E3B1B23.1	Traes_5DL_41E3B1B23	ERF
Traes_5DL_45B242D3E1.2	Traes_5DL_45B242D3E1	ERF
Traes_5DL_53D8DF9CD.1	Traes_5DL_53D8DF9CD	ERF
Traes_5DL_6003530B1.1	Traes_5DL_6003530B1	ERF
Traes_5DL_62A4CE1CC.2	Traes_5DL_62A4CE1CC	ERF
Traes_5DL_91AE6CA271.3	Traes_5DL_91AE6CA271	ERF
Traes_5DL_96CF2E239.2	Traes_5DL_96CF2E239	ERF
Traes_5DL_B49D156B7.1	Traes_5DL_B49D156B7	ERF
Traes_5DL_BFA40F938.1	Traes_5DL_BFA40F938	ERF
Traes_5DS_1BDB9837E.1	Traes_5DS_1BDB9837E	ERF
Traes_6AL_13895C140.1	Traes_6AL_13895C140	ERF
Traes_6AL_2CA7515B31.2	Traes_6AL_2CA7515B31	ERF
Traes_6AL_3C182DED5.1	Traes_6AL_3C182DED5	ERF
Traes_6AL_8C7AD9FA0.1	Traes_6AL_8C7AD9FA0	ERF
Traes_6AL_9BE9CB5E8.1	Traes_6AL_9BE9CB5E8	ERF
Traes_6AL_AFC0B56BD.1	Traes_6AL_AFC0B56BD	ERF
Traes_6AL_DAA2D7F8A.1	Traes_6AL_DAA2D7F8A	ERF
Traes_6AL_DFEC1189D.1	Traes_6AL_DFEC1189D	ERF
Traes_6AL_DFEC1189D1.1	Traes_6AL_DFEC1189D1	ERF
Traes_6AL_E6DAE246D.1	Traes_6AL_E6DAE246D	ERF
Traes_6AS_84E7FEDB3.1	Traes_6AS_84E7FEDB3	ERF
Traes_6AS_8E7166D79.1	Traes_6AS_8E7166D79	ERF
Traes_6AS_A9D28899F.1	Traes_6AS_A9D28899F	ERF
Traes_6BL_6AEADC565.2	Traes_6BL_6AEADC565	ERF
Traes_6BL_A8D141E69.1	Traes_6BL_A8D141E69	ERF
Traes_6BS_2291F7F98.1	Traes_6BS_2291F7F98	ERF
Traes_6BS_4C945B9F1.1	Traes_6BS_4C945B9F1	ERF
Traes_6DL_3019F176A.1	Traes_6DL_3019F176A	ERF
Traes_6DL_31D678054.1	Traes_6DL_31D678054	ERF
Traes_6DL_5CA0A526A.1	Traes_6DL_5CA0A526A	ERF
Traes_6DL_7892214C8.1	Traes_6DL_7892214C8	ERF
Traes_6DL_7B2EC9B84.1	Traes_6DL_7B2EC9B84	ERF
Traes_6DL_901793D6D.2	Traes_6DL_901793D6D	ERF
Traes_6DL_DD82BD107.2	Traes_6DL_DD82BD107	ERF
Traes_6DL_FA861D610.2	Traes_6DL_FA861D610	ERF
Traes_6DL_FD6D63D1A.1	Traes_6DL_FD6D63D1A	ERF
Traes_6DL_FECA3FE13.1	Traes_6DL_FECA3FE13	ERF
Traes_6DS_43372C0A6.2	Traes_6DS_43372C0A6	ERF
Traes_6DS_E6A0BE6CD.1	Traes_6DS_E6A0BE6CD	ERF
Traes_7AL_0D52C1D87.1	Traes_7AL_0D52C1D87	ERF
Traes_7AL_C5F8733D0.3	Traes_7AL_C5F8733D0	ERF
Traes_7AS_89D49F177.1	Traes_7AS_89D49F177	ERF
Traes_7AS_D9A440FE2.1	Traes_7AS_D9A440FE2	ERF
Traes_7BL_0712EF0CA.2	Traes_7BL_0712EF0CA	ERF
Traes_7BL_9FED7F55E.1	Traes_7BL_9FED7F55E	ERF
Traes_7BL_E5CC8C8E7.1	Traes_7BL_E5CC8C8E7	ERF
Traes_7BL_EB1DCAB4B.1	Traes_7BL_EB1DCAB4B	ERF
Traes_7BS_51188D64E.1	Traes_7BS_51188D64E	ERF
Traes_7DL_538583735.1	Traes_7DL_538583735	ERF
Traes_7DL_E1D7A51C8.1	Traes_7DL_E1D7A51C8	ERF
Traes_7DL_FBE71A7AE.2	Traes_7DL_FBE71A7AE	ERF
Traes_7DS_3570A0055.2	Traes_7DS_3570A0055	ERF
Traes_7DS_433704E8E.1	Traes_7DS_433704E8E	ERF
Traes_7DS_433704E8E1.1	Traes_7DS_433704E8E1	ERF
Traes_2AL_39F789674.2	Traes_2AL_39F789674	DBB
Traes_2AL_9959DBD0D.1	Traes_2AL_9959DBD0D	DBB
Traes_2BL_9558C4E24.2	Traes_2BL_9558C4E24	DBB
Traes_2BL_9A4B3C539.1	Traes_2BL_9A4B3C539	DBB
Traes_2BL_F35AEBED4.1	Traes_2BL_F35AEBED4	DBB
Traes_2DL_7D58E9850.1	Traes_2DL_7D58E9850	DBB
TRAES3BF156500010CFD_t1	TRAES3BF156500010CFD_g	DBB
Traes_5BL_FCF62F21B.1	Traes_5BL_FCF62F21B	DBB
Traes_6AL_BF34EBCFA.2	Traes_6AL_BF34EBCFA	DBB
Traes_6AL_D6BA531C1.1	Traes_6AL_D6BA531C1	DBB
Traes_6AL_D6BA531C11.1	Traes_6AL_D6BA531C11	DBB
Traes_6AS_94B61ADF8.1	Traes_6AS_94B61ADF8	DBB
Traes_6BL_F5F82174B.2	Traes_6BL_F5F82174B	DBB
Traes_6DL_18E00F8E4.1	Traes_6DL_18E00F8E4	DBB
Traes_6DL_7E6CE0C8E.1	Traes_6DL_7E6CE0C8E	DBB
Traes_6DS_086930130.1	Traes_6DS_086930130	DBB
Traes_7BS_39A9F4AEC.2	Traes_7BS_39A9F4AEC	DBB
Traes_5BL_DB6E9FDB9.2	Traes_5BL_DB6E9FDB9	CO-like
Traes_6BL_6ECA375B9.1	Traes_6BL_6ECA375B9	CO-like
Traes_6DL_6FAD063EE.2	Traes_6DL_6FAD063EE	CO-like
Traes_7AS_B2DC3787B.1	Traes_7AS_B2DC3787B	CO-like
Traes_7AS_F46AC277B.1	Traes_7AS_F46AC277B	CO-like
Traes_7DS_46E811D74.1	Traes_7DS_46E811D74	CO-like
Traes_7DS_9B463F375.2	Traes_7DS_9B463F375	CO-like
Traes_3AL_9D2735F60.1	Traes_3AL_9D2735F60	ARR-B
Traes_3B_D9F27151E.1	Traes_3B_D9F27151E	ARR-B
TRAES3BF094200030CFD_t1	TRAES3BF094200030CFD_g	ARR-B
TRAES3BF107400040CFD_t1	TRAES3BF107400040CFD_g	ARR-B
Traes_3DL_D82CA7827.1	Traes_3DL_D82CA7827	ARR-B
Traes_4AS_6486B493A.1	Traes_4AS_6486B493A	ARR-B
Traes_4BL_941E7DE4D.2	Traes_4BL_941E7DE4D	ARR-B
Traes_4DL_2527CA8BF.2	Traes_4DL_2527CA8BF	ARR-B
Traes_6AL_9C9D677D4.1	Traes_6AL_9C9D677D4	ARR-B
Traes_6AS_A42E71A00.1	Traes_6AS_A42E71A00	ARR-B
Traes_6BL_790C095EE.2	Traes_6BL_790C095EE	ARR-B
Traes_6BS_B50BEBC7E.2	Traes_6BS_B50BEBC7E	ARR-B
Traes_6DL_D1C9CE275.1	Traes_6DL_D1C9CE275	ARR-B
Traes_6DS_EF4A57213.1	Traes_6DS_EF4A57213	ARR-B
Traes_7AL_17EF1FF01.2	Traes_7AL_17EF1FF01	ARR-B
Traes_7AS_1318B59D3.2	Traes_7AS_1318B59D3	ARR-B
Traes_7AS_503B57D77.1	Traes_7AS_503B57D77	ARR-B
Traes_7AS_DECB8080D.1	Traes_7AS_DECB8080D	ARR-B
Traes_7BS_17C8D2707.1	Traes_7BS_17C8D2707	ARR-B
Traes_7DL_3640B95AB.3	Traes_7DL_3640B95AB	ARR-B
Traes_7DS_22DE624A5.1	Traes_7DS_22DE624A5	ARR-B
Traes_7DS_327FBC2CA.2	Traes_7DS_327FBC2CA	ARR-B
Traes_1AL_2CFFBD60E.2	Traes_1AL_2CFFBD60E	G2-like
Traes_1AL_2EDF05396.2	Traes_1AL_2EDF05396	G2-like
Traes_1AL_43D709979.1	Traes_1AL_43D709979	G2-like
Traes_1BL_8E8190A0F.1	Traes_1BL_8E8190A0F	G2-like
Traes_1BL_C0F4A948C.2	Traes_1BL_C0F4A948C	G2-like
Traes_1BL_E2629CBC1.1	Traes_1BL_E2629CBC1	G2-like
Traes_1DL_1141C575C.2	Traes_1DL_1141C575C	G2-like
Traes_1DL_7589A1385.1	Traes_1DL_7589A1385	G2-like
Traes_2AL_8D3A3687D.2	Traes_2AL_8D3A3687D	G2-like
Traes_2AL_92939B028.1	Traes_2AL_92939B028	G2-like
Traes_2AS_28B163E7C.1	Traes_2AS_28B163E7C	G2-like
Traes_2AS_4EFA77404.2	Traes_2AS_4EFA77404	G2-like
Traes_2BL_EED456A17.1	Traes_2BL_EED456A17	G2-like
Traes_2BL_FA727026F.1	Traes_2BL_FA727026F	G2-like
Traes_2BS_10A8CAB27.2	Traes_2BS_10A8CAB27	G2-like
Traes_2BS_34669CA7B.1	Traes_2BS_34669CA7B	G2-like
Traes_2DL_07E54848B.1	Traes_2DL_07E54848B	G2-like
Traes_2DL_64EAA3388.1	Traes_2DL_64EAA3388	G2-like
Traes_2DL_7B1FE2F5B.1	Traes_2DL_7B1FE2F5B	G2-like
Traes_2DS_8EA143F67.1	Traes_2DS_8EA143F67	G2-like
Traes_3AS_6EEB8D2B2.1	Traes_3AS_6EEB8D2B2	G2-like
TRAES3BF056900070CFD_t1	TRAES3BF056900070CFD_g	G2-like
TRAES3BF062500050CFD_t1	TRAES3BF062500050CFD_g	G2-like
TRAES3BF076800040CFD_t1	TRAES3BF076800040CFD_g	G2-like
TRAES3BF104900050CFD_t1	TRAES3BF104900050CFD_g	G2-like
Traes_3DS_0240F189D.1	Traes_3DS_0240F189D	G2-like
Traes_3DS_0E0A747A1.1	Traes_3DS_0E0A747A1	G2-like
Traes_3DS_981B4E4D9.2	Traes_3DS_981B4E4D9	G2-like
Traes_4AL_1C649DD2E.1	Traes_4AL_1C649DD2E	G2-like
Traes_4AL_2E26DE3F6.2	Traes_4AL_2E26DE3F6	G2-like
Traes_4AL_3193F9838.2	Traes_4AL_3193F9838	G2-like
Traes_4AL_72ECC7747.1	Traes_4AL_72ECC7747	G2-like
Traes_4AS_7220D33B3.2	Traes_4AS_7220D33B3	G2-like
Traes_4BL_32D8155C6.1	Traes_4BL_32D8155C6	G2-like
Traes_4BL_8719DBF92.1	Traes_4BL_8719DBF92	G2-like
Traes_4BS_481D51B66.2	Traes_4BS_481D51B66	G2-like
Traes_4BS_C0031D503.1	Traes_4BS_C0031D503	G2-like
Traes_4DL_2C27C34AF.2	Traes_4DL_2C27C34AF	G2-like
Traes_4DL_A0DBF5059.1	Traes_4DL_A0DBF5059	G2-like
Traes_4DL_C5FFFD54A.1	Traes_4DL_C5FFFD54A	G2-like
Traes_4DS_808AD9543.2	Traes_4DS_808AD9543	G2-like
Traes_4DS_99EC36CD4.1	Traes_4DS_99EC36CD4	G2-like
Traes_4DS_D770B519F.2	Traes_4DS_D770B519F	G2-like
Traes_5AL_0684A2454.1	Traes_5AL_0684A2454	G2-like
Traes_5AL_2F93FD88F.2	Traes_5AL_2F93FD88F	G2-like
Traes_5AL_6F77CFB03.2	Traes_5AL_6F77CFB03	G2-like
Traes_5AL_D98C7CE92.1	Traes_5AL_D98C7CE92	G2-like
Traes_5AS_12F8B3DEF.3	Traes_5AS_12F8B3DEF	G2-like
Traes_5BL_0C6735099.1	Traes_5BL_0C6735099	G2-like
Traes_5BL_1AE458202.2	Traes_5BL_1AE458202	G2-like
Traes_5BL_6E13A3C8C.1	Traes_5BL_6E13A3C8C	G2-like
Traes_5BL_883AD53FB.1	Traes_5BL_883AD53FB	G2-like
Traes_5BL_A28533902.1	Traes_5BL_A28533902	G2-like
Traes_5BL_A2C97A02D.3	Traes_5BL_A2C97A02D	G2-like
Traes_5BS_82133897D.2	Traes_5BS_82133897D	G2-like
Traes_5BS_C9EA93E10.1	Traes_5BS_C9EA93E10	G2-like
Traes_5DL_156E53683.1	Traes_5DL_156E53683	G2-like
Traes_5DL_82E82F8F9.1	Traes_5DL_82E82F8F9	G2-like
Traes_5DL_B2F166A31.2	Traes_5DL_B2F166A31	G2-like
Traes_5DL_EB47672ED.4	Traes_5DL_EB47672ED	G2-like
Traes_5DL_EFE6EFEDF.1	Traes_5DL_EFE6EFEDF	G2-like
Traes_5DS_13C2391DC.1	Traes_5DS_13C2391DC	G2-like
Traes_5DS_19B90732F.1	Traes_5DS_19B90732F	G2-like
Traes_5DS_39E5EF501.2	Traes_5DS_39E5EF501	G2-like
Traes_6AL_72D2B7C35.1	Traes_6AL_72D2B7C35	G2-like
Traes_6AL_B2256B77F.2	Traes_6AL_B2256B77F	G2-like
Traes_6AS_2F376689A.2	Traes_6AS_2F376689A	G2-like
Traes_6AS_4B9F0CBBF.2	Traes_6AS_4B9F0CBBF	G2-like
Traes_6AS_DBE4E3146.2	Traes_6AS_DBE4E3146	G2-like
Traes_6BL_53201E1DB.1	Traes_6BL_53201E1DB	G2-like
Traes_6BL_5D8EE6802.1	Traes_6BL_5D8EE6802	G2-like
Traes_6BL_A3E9C02F0.1	Traes_6BL_A3E9C02F0	G2-like
Traes_6BS_00D311B94.1	Traes_6BS_00D311B94	G2-like
Traes_6BS_2125E90F3.2	Traes_6BS_2125E90F3	G2-like
Traes_6BS_44456AE22.1	Traes_6BS_44456AE22	G2-like
Traes_6BS_444F0E79E.1	Traes_6BS_444F0E79E	G2-like
Traes_6DL_DB1546316.1	Traes_6DL_DB1546316	G2-like
Traes_6DL_EAF038D23.2	Traes_6DL_EAF038D23	G2-like
Traes_6DS_20D189350.2	Traes_6DS_20D189350	G2-like
Traes_6DS_45417CBA9.2	Traes_6DS_45417CBA9	G2-like
Traes_6DS_C7C1FFE0C.1	Traes_6DS_C7C1FFE0C	G2-like
Traes_7AL_4E68C2154.1	Traes_7AL_4E68C2154	G2-like
Traes_7AL_6279FCE8B.1	Traes_7AL_6279FCE8B	G2-like
Traes_7AL_9A1395EC7.1	Traes_7AL_9A1395EC7	G2-like
Traes_7AL_A086258BE.1	Traes_7AL_A086258BE	G2-like
Traes_7AL_A33076690.3	Traes_7AL_A33076690	G2-like
Traes_7AL_BF6FD97DA.1	Traes_7AL_BF6FD97DA	G2-like
Traes_7AL_D45376F32.2	Traes_7AL_D45376F32	G2-like
Traes_7BL_09DD5A1DC.1	Traes_7BL_09DD5A1DC	G2-like
Traes_7BL_731ABE466.1	Traes_7BL_731ABE466	G2-like
Traes_7BL_AE0BEF1BE.1	Traes_7BL_AE0BEF1BE	G2-like
Traes_7BL_C35CABF69.1	Traes_7BL_C35CABF69	G2-like
Traes_7BL_F20FD5D20.1	Traes_7BL_F20FD5D20	G2-like
Traes_7DL_090D0E08E.3	Traes_7DL_090D0E08E	G2-like
Traes_7DL_58DDB90E3.1	Traes_7DL_58DDB90E3	G2-like
Traes_7DL_976FAF094.1	Traes_7DL_976FAF094	G2-like
Traes_7DL_999E12D5D.1	Traes_7DL_999E12D5D	G2-like
Traes_7DL_B26E341BE.2	Traes_7DL_B26E341BE	G2-like
Traes_7DL_C39412827.1	Traes_7DL_C39412827	G2-like
Traes_7DL_FEA7D3672.1	Traes_7DL_FEA7D3672	G2-like
Traes_1AL_1B5F51626.1	Traes_1AL_1B5F51626	MIKC_MADS
Traes_1AL_5F5A87122.2	Traes_1AL_5F5A87122	MIKC_MADS
Traes_1AL_6B108514B.1	Traes_1AL_6B108514B	MIKC_MADS
Traes_1AS_985BB33A1.2	Traes_1AS_985BB33A1	MIKC_MADS
Traes_1BL_B44C0D37C.1	Traes_1BL_B44C0D37C	MIKC_MADS
Traes_1DL_6DA0DFC5B.1	Traes_1DL_6DA0DFC5B	MIKC_MADS
Traes_1DL_D25CDC57D.1	Traes_1DL_D25CDC57D	MIKC_MADS
Traes_1DS_F22A3DB6A.1	Traes_1DS_F22A3DB6A	MIKC_MADS
Traes_1DS_F70AAB507.2	Traes_1DS_F70AAB507	MIKC_MADS
Traes_2AL_20C2D79E1.2	Traes_2AL_20C2D79E1	MIKC_MADS
Traes_2AL_8DF89AA72.1	Traes_2AL_8DF89AA72	MIKC_MADS
Traes_2BL_26F24E716.1	Traes_2BL_26F24E716	MIKC_MADS
Traes_2BL_E0978B1BC.1	Traes_2BL_E0978B1BC	MIKC_MADS
Traes_2BS_4818EA1FF.1	Traes_2BS_4818EA1FF	MIKC_MADS
Traes_2DL_6CD5A5CD9.2	Traes_2DL_6CD5A5CD9	MIKC_MADS
Traes_2DL_71F120931.1	Traes_2DL_71F120931	MIKC_MADS
Traes_2DL_903A29CBA.1	Traes_2DL_903A29CBA	MIKC_MADS
Traes_3AL_219064574.1	Traes_3AL_219064574	MIKC_MADS
Traes_3AS_55E9080C2.2	Traes_3AS_55E9080C2	MIKC_MADS
TRAES3BF021600020CFD_t1	TRAES3BF021600020CFD_g	MIKC_MADS
TRAES3BF048900050CFD_t1	TRAES3BF048900050CFD_g	MIKC_MADS
TRAES3BF068500020CFD_t1	TRAES3BF068500020CFD_g	MIKC_MADS
Traes_5AL_01329A110.1	Traes_5AL_01329A110	MIKC_MADS
Traes_5AS_7BFB385EF.3	Traes_5AS_7BFB385EF	MIKC_MADS
Traes_5AS_E9E60BA43.2	Traes_5AS_E9E60BA43	MIKC_MADS
Traes_5BL_4CA71C036.1	Traes_5BL_4CA71C036	MIKC_MADS
Traes_5BL_9627436AE.1	Traes_5BL_9627436AE	MIKC_MADS
Traes_5DL_9CC4EC839.1	Traes_5DL_9CC4EC839	MIKC_MADS
Traes_5DS_16243E52C.2	Traes_5DS_16243E52C	MIKC_MADS
Traes_6AL_1F7DAC5FA.2	Traes_6AL_1F7DAC5FA	MIKC_MADS
Traes_6AL_A93C6F2FC.1	Traes_6AL_A93C6F2FC	MIKC_MADS
Traes_6AS_57E50EE92.3	Traes_6AS_57E50EE92	MIKC_MADS
Traes_6AS_9AA76345D.1	Traes_6AS_9AA76345D	MIKC_MADS
Traes_6AS_D6ABA1D79.1	Traes_6AS_D6ABA1D79	MIKC_MADS
Traes_6BL_7C6B17284.2	Traes_6BL_7C6B17284	MIKC_MADS
Traes_6BS_5789476CB.2	Traes_6BS_5789476CB	MIKC_MADS
Traes_6BS_8F1EC63B9.1	Traes_6BS_8F1EC63B9	MIKC_MADS
Traes_6DL_5B1D4DBF5.2	Traes_6DL_5B1D4DBF5	MIKC_MADS
Traes_6DL_D1C1DBD34.1	Traes_6DL_D1C1DBD34	MIKC_MADS
Traes_6DL_D8C9E421C.2	Traes_6DL_D8C9E421C	MIKC_MADS
Traes_6DS_9BBDCC9F7.2	Traes_6DS_9BBDCC9F7	MIKC_MADS
Traes_7AL_1C76E543C.1	Traes_7AL_1C76E543C	MIKC_MADS
Traes_7AL_67921A952.2	Traes_7AL_67921A952	MIKC_MADS
Traes_7AS_0CD3B69E7.2	Traes_7AS_0CD3B69E7	MIKC_MADS
Traes_7AS_8123257BA.1	Traes_7AS_8123257BA	MIKC_MADS
Traes_7AS_C25A349A9.1	Traes_7AS_C25A349A9	MIKC_MADS
Traes_7BL_9BCF391CF.2	Traes_7BL_9BCF391CF	MIKC_MADS
Traes_7BS_9D42F9BEA.2	Traes_7BS_9D42F9BEA	MIKC_MADS
Traes_7DL_CAF83263E.2	Traes_7DL_CAF83263E	MIKC_MADS
Traes_7DL_DDCC09B24.1	Traes_7DL_DDCC09B24	MIKC_MADS
Traes_7DS_68DE33D2A.1	Traes_7DS_68DE33D2A	MIKC_MADS
Traes_1AL_6F5982F88.1	Traes_1AL_6F5982F88	M-type_MADS
Traes_1AS_24511D656.1	Traes_1AS_24511D656	M-type_MADS
Traes_1AS_3232D5589.1	Traes_1AS_3232D5589	M-type_MADS
Traes_1BL_F1D5BF5F8.2	Traes_1BL_F1D5BF5F8	M-type_MADS
Traes_1BS_05948C723.1	Traes_1BS_05948C723	M-type_MADS
Traes_1BS_1202C8C0D.2	Traes_1BS_1202C8C0D	M-type_MADS
Traes_1BS_7366111C0.1	Traes_1BS_7366111C0	M-type_MADS
Traes_1BS_7366111C01.1	Traes_1BS_7366111C01	M-type_MADS
Traes_1DL_D5BBCA2D0.1	Traes_1DL_D5BBCA2D0	M-type_MADS
Traes_1DS_A0312C264.1	Traes_1DS_A0312C264	M-type_MADS
Traes_2AL_0C169500B.1	Traes_2AL_0C169500B	M-type_MADS
Traes_2AL_267502097.2	Traes_2AL_267502097	M-type_MADS
Traes_2BL_3E613DE21.2	Traes_2BL_3E613DE21	M-type_MADS
Traes_2BL_ABBC40952.1	Traes_2BL_ABBC40952	M-type_MADS
Traes_2DL_3C9A3DD05.1	Traes_2DL_3C9A3DD05	M-type_MADS
Traes_2DL_662837152.1	Traes_2DL_662837152	M-type_MADS
Traes_2DL_6A10DD109.1	Traes_2DL_6A10DD109	M-type_MADS
Traes_3AS_B4247C855.1	Traes_3AS_B4247C855	M-type_MADS
TRAES3BF009000010CFD_t1	TRAES3BF009000010CFD_g	M-type_MADS
TRAES3BF009000040CFD_t1	TRAES3BF009000040CFD_g	M-type_MADS
TRAES3BF024100070CFD_t1	TRAES3BF024100070CFD_g	M-type_MADS
TRAES3BF073700150CFD_t1	TRAES3BF073700150CFD_g	M-type_MADS
TRAES3BF077200070CFD_t1	TRAES3BF077200070CFD_g	M-type_MADS
TRAES3BF106100060CFD_t1	TRAES3BF106100060CFD_g	M-type_MADS
TRAES3BF154600030CFD_t1	TRAES3BF154600030CFD_g	M-type_MADS
Traes_3DS_51A589227.1	Traes_3DS_51A589227	M-type_MADS
Traes_4AL_72A03AD23.1	Traes_4AL_72A03AD23	M-type_MADS
Traes_4AL_8DBE120BC.2	Traes_4AL_8DBE120BC	M-type_MADS
Traes_4AS_BE7BCEFEC.1	Traes_4AS_BE7BCEFEC	M-type_MADS
Traes_4AS_E1E60C5E5.1	Traes_4AS_E1E60C5E5	M-type_MADS
Traes_4BL_410DEBFD3.2	Traes_4BL_410DEBFD3	M-type_MADS
Traes_4BL_9A17EA3B7.1	Traes_4BL_9A17EA3B7	M-type_MADS
Traes_4BL_B8FFB0854.2	Traes_4BL_B8FFB0854	M-type_MADS
Traes_4BS_59C6DEC88.2	Traes_4BS_59C6DEC88	M-type_MADS
Traes_4BS_8B4AFA7C2.2	Traes_4BS_8B4AFA7C2	M-type_MADS
Traes_4DL_008F8BBFA.1	Traes_4DL_008F8BBFA	M-type_MADS
Traes_4DL_5633C0561.1	Traes_4DL_5633C0561	M-type_MADS
Traes_4DL_67EFB6303.2	Traes_4DL_67EFB6303	M-type_MADS
Traes_4DL_964466BEC.1	Traes_4DL_964466BEC	M-type_MADS
Traes_4DL_C4CB3D5AF.1	Traes_4DL_C4CB3D5AF	M-type_MADS
Traes_4DS_4C4EB1D21.2	Traes_4DS_4C4EB1D21	M-type_MADS
Traes_4DS_A28BC582A.1	Traes_4DS_A28BC582A	M-type_MADS
Traes_5AS_029A65B0A.2	Traes_5AS_029A65B0A	M-type_MADS
Traes_5BL_89636D032.1	Traes_5BL_89636D032	M-type_MADS
Traes_5BS_A19FD8E34.1	Traes_5BS_A19FD8E34	M-type_MADS
Traes_5BS_BC15EF87A.1	Traes_5BS_BC15EF87A	M-type_MADS
Traes_5DS_3EBE121C7.1	Traes_5DS_3EBE121C7	M-type_MADS
Traes_5DS_82FA431DB.1	Traes_5DS_82FA431DB	M-type_MADS
Traes_5DS_866BAC69D.1	Traes_5DS_866BAC69D	M-type_MADS
Traes_5DS_B288EE729.1	Traes_5DS_B288EE729	M-type_MADS
Traes_6AL_B5D4C3A49.1	Traes_6AL_B5D4C3A49	M-type_MADS
Traes_6DL_609A01BD5.1	Traes_6DL_609A01BD5	M-type_MADS
Traes_6DS_2BAD7A60A.1	Traes_6DS_2BAD7A60A	M-type_MADS
Traes_7AS_360247894.1	Traes_7AS_360247894	M-type_MADS
Traes_7AS_376CD50EA.1	Traes_7AS_376CD50EA	M-type_MADS
Traes_7AS_ADA694FCE.2	Traes_7AS_ADA694FCE	M-type_MADS
Traes_7AS_EFE436F1D.1	Traes_7AS_EFE436F1D	M-type_MADS
Traes_7AS_F568FCBF1.1	Traes_7AS_F568FCBF1	M-type_MADS
Traes_7BL_7F4124E70.1	Traes_7BL_7F4124E70	M-type_MADS
Traes_7BL_F5B6736D0.1	Traes_7BL_F5B6736D0	M-type_MADS
Traes_7BS_209950516.1	Traes_7BS_209950516	M-type_MADS
Traes_7BS_4D5DE99CC.1	Traes_7BS_4D5DE99CC	M-type_MADS
Traes_7BS_592EC3AB1.1	Traes_7BS_592EC3AB1	M-type_MADS
Traes_7BS_DC9822CEF.1	Traes_7BS_DC9822CEF	M-type_MADS
Traes_7BS_F4CFCDF52.1	Traes_7BS_F4CFCDF52	M-type_MADS
Traes_7DL_15FC3C682.1	Traes_7DL_15FC3C682	M-type_MADS
Traes_7DL_303249AE4.1	Traes_7DL_303249AE4	M-type_MADS
Traes_7DL_A773A64E2.2	Traes_7DL_A773A64E2	M-type_MADS
Traes_7DS_05F0F0B64.1	Traes_7DS_05F0F0B64	M-type_MADS
Traes_7DS_366A869CF.3	Traes_7DS_366A869CF	M-type_MADS
Traes_7DS_4AF5C695F.1	Traes_7DS_4AF5C695F	M-type_MADS
Traes_7DS_4DF7EB08F.1	Traes_7DS_4DF7EB08F	M-type_MADS
Traes_7DS_59CBF5647.2	Traes_7DS_59CBF5647	M-type_MADS
Traes_7DS_7A30E1397.1	Traes_7DS_7A30E1397	M-type_MADS
Traes_7DS_7F8C88C92.2	Traes_7DS_7F8C88C92	M-type_MADS
Traes_7DS_D435DF316.1	Traes_7DS_D435DF316	M-type_MADS
Traes_7DS_D9008CC09.1	Traes_7DS_D9008CC09	M-type_MADS
Traes_2AL_2FE59A2DC.1	Traes_2AL_2FE59A2DC	GRF
Traes_2AS_CA4D79100.1	Traes_2AS_CA4D79100	GRF
Traes_2BL_DE9A7327E.1	Traes_2BL_DE9A7327E	GRF
Traes_2BS_E3CBE0B73.1	Traes_2BS_E3CBE0B73	GRF
Traes_2DL_243DA9D84.2	Traes_2DL_243DA9D84	GRF
Traes_4AL_4954CD38D.1	Traes_4AL_4954CD38D	GRF
Traes_4AL_A8CBB811B.16	Traes_4AL_A8CBB811B	GRF
Traes_4BS_1B1F669A3.2	Traes_4BS_1B1F669A3	GRF
Traes_4BS_AAE1439D4.7	Traes_4BS_AAE1439D4	GRF
Traes_4DS_0FB3F3EE9.1	Traes_4DS_0FB3F3EE9	GRF
Traes_4DS_0FB3F3EE91.1	Traes_4DS_0FB3F3EE91	GRF
Traes_4DS_261E93270.11	Traes_4DS_261E93270	GRF
Traes_6AL_EEA5F4238.1	Traes_6AL_EEA5F4238	GRF
Traes_6AL_F5BFFCA3E.1	Traes_6AL_F5BFFCA3E	GRF
Traes_6BL_7462E6F9B.1	Traes_6BL_7462E6F9B	GRF
Traes_6DL_4C3F04219.1	Traes_6DL_4C3F04219	GRF
Traes_1AS_8C62DF06E.1	Traes_1AS_8C62DF06E	HB-other
Traes_1AS_CA75913B6.1	Traes_1AS_CA75913B6	HB-other
Traes_1BL_0E29B6971.1	Traes_1BL_0E29B6971	HB-other
Traes_1DL_2C7481DB3.1	Traes_1DL_2C7481DB3	HB-other
Traes_1DL_9FB53E48A.1	Traes_1DL_9FB53E48A	HB-other
Traes_1DS_AAEBFA9CC.1	Traes_1DS_AAEBFA9CC	HB-other
Traes_2AL_AAEBFA9CC.1	Traes_2AL_AAEBFA9CC	HB-other
Traes_2AS_A117C8692.2	Traes_2AS_A117C8692	HB-other
Traes_2BS_2530470BF.1	Traes_2BS_2530470BF	HB-other
Traes_2DL_036F2A3FC.1	Traes_2DL_036F2A3FC	HB-other
Traes_2DL_95721ADDA.1	Traes_2DL_95721ADDA	HB-other
Traes_2DS_199F7B30E.1	Traes_2DS_199F7B30E	HB-other
